Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 14 348  22.00   2.40  15.00                     
12 14 348  23.00   2.50  15.00                     
12 14 348   0.00   2.40  15.00                     
12 14 348   1.00   1.80  15.00                     
12 14 348   2.00   1.70  22.00                     
12 14 348   3.00   2.00  17.00                     
12 14 348   4.00   1.80  20.00                     
12 14 348   5.00   4.40  17.00                     
12 14 348   6.00   5.70  19.00                     
12 14 348   7.00   6.40  20.00                     
12 14 348   8.00   7.10  40.00                     
12 14 348   9.00   7.10  48.00                     
12 14 348  10.00   6.00  50.00                     
12 14 348  11.00   5.50  24.00                     
12 14 348  12.00   5.30  20.00                     
12 14 348  13.00   3.90  33.00                     
12 14 348  14.00   2.80  43.00                     
12 14 348  15.00   1.90  20.00                     
12 14 348  16.00   1.80  26.00                     
12 14 348  17.00   1.80  30.00                     
12 14 348  18.00   2.70  28.00                     
12 14 348  19.00   3.20  45.00                     
12 14 348  20.00   3.00  13.00                     
12 14 348  21.00   2.70  23.00                     
