Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 12 346  22.00   3.20  17.00                     
12 12 346  23.00   3.20  15.00                     
12 12 346   0.00   3.30  15.00                     
12 12 346   1.00   3.30  15.00                     
12 12 346   2.00   2.60  15.00                     
12 12 346   3.00   3.10  15.00                     
12 12 346   4.00   3.00  15.00                     
12 12 346   5.00   3.80  17.00  150.00              
12 12 346   6.00   5.40  24.00                     
12 12 346   7.00   5.30  29.00                     
12 12 346   8.00   5.10  32.00  215.00              
12 12 346   9.00   5.60  27.00                     
12 12 346  10.00   5.30  22.00                     
12 12 346  11.00   5.70  19.00                     
12 12 346  12.00   4.70  29.00                     
12 12 346  13.00   3.20  21.00                     
12 12 346  14.00   2.20  15.00                     
12 12 346  15.00   2.40  18.00                     
12 12 346  16.00   2.40  15.00                     
12 12 346  17.00   2.50  23.00                     
12 12 346  18.00   2.90  16.00                     
12 12 346  19.00   3.00  15.00                     
12 12 346  20.00   3.30  16.00                     
12 12 346  21.00   3.50  15.00                     
