Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  8 342  22.00   3.40  14.00                     
12  8 342  23.00   3.70  23.00                     
12  8 342   0.00   3.50  15.00                     
12  8 342   1.00   3.40  16.00                     
12  8 342   2.00   2.80  15.00                     
12  8 342   3.00   2.60  15.00                     
12  8 342   4.00   2.80  16.00                     
12  8 342   5.00   5.30  17.00  150.00              
12  8 342   6.00   5.10  20.00  180.00              
12  8 342   7.00   5.60  24.00  205.00              
12  8 342   8.00   5.30  22.00  225.00              
12  8 342   9.00   6.00  24.00  235.00              
12  8 342  10.00   6.30  24.00  235.00              
12  8 342  11.00   5.80  21.00                     
12  8 342  12.00   5.30  15.00  150.00              
12  8 342  13.00   3.30  15.00                     
12  8 342  14.00   2.40  15.00                     
12  8 342  15.00   2.10  16.00                     
12  8 342  16.00   2.00  16.00                     
12  8 342  17.00   2.30  15.00                     
12  8 342  18.00   2.60  16.00                     
12  8 342  19.00   2.80  15.00                     
12  8 342  20.00   3.00  15.00                     
12  8 342  21.00   3.10  15.00                     
