Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 22 356  22.00   2.80  16.00                     
12 22 356  23.00   2.90  15.00                     
12 22 356   0.00   2.50  16.00                     
12 22 356   1.00   2.00  16.00                     
12 22 356   2.00   1.80  16.00                     
12 22 356   3.00   1.70                            
12 22 356   4.00   1.80  16.00                     
12 22 356   5.00   3.60  18.00  130.00              
12 22 356   6.00   5.80  22.00  190.00              
12 22 356   7.00   5.10  23.00  215.00              
12 22 356   8.00   4.80  23.00  220.00              
12 22 356   9.00   5.40  23.00  230.00              
12 22 356  10.00   6.00  22.00  220.00              
12 22 356  11.00   4.90  19.00  190.00              
12 22 356  12.00   4.30  18.00  180.00              
12 22 356  13.00   3.20  16.00                     
12 22 356  14.00   3.00  15.00                     
12 22 356  15.00   2.30  16.00                     
12 22 356  16.00   1.90  15.00                     
12 22 356  17.00   1.80  16.00                     
12 22 356  18.00   2.20  13.00                     
12 22 356  19.00   2.20  14.00                     
12 22 356  20.00   2.20  15.00                     
12 22 356  21.00   2.20  16.00                     
