Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 13  44  22.00   2.70   1.50                     
 2 13  44  23.00   2.60   1.50                     
 2 13  44   0.00   2.70   1.50                     
 2 13  44   1.00   2.50   1.50                     
 2 13  44   2.00   2.10   2.10                     
 2 13  44   3.00   1.80   1.50                     
 2 13  44   4.00   3.90   1.50                     
 2 13  44   5.00   5.00   2.00   2.30              
 2 13  44   6.00   6.20   2.10                     
 2 13  44   7.00   6.00   2.50   3.00              
 2 13  44   8.00   5.90   2.60   3.10              
 2 13  44   9.00   5.80   2.60   3.10              
 2 13  44  10.00   5.90   2.50   3.10              
 2 13  44  11.00   5.50   2.30   2.95              
 2 13  44  12.00   5.30   2.30                     
 2 13  44  13.00   4.60   2.00   3.25              
 2 13  44  14.00   3.50   1.60   1.70              
 2 13  44  15.00   3.60   1.50                     
 2 13  44  16.00   3.40   1.50                     
 2 13  44  17.00   3.00   1.50                     
 2 13  44  18.00   3.00   1.50                     
 2 13  44  19.00   2.80   1.50                     
 2 13  44  20.00   2.50   1.50                     
 2 13  44  21.00   2.60   1.60                     
