Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 13 347  22.00   3.30  15.00                     
12 13 347  23.00   2.90  15.00                     
12 13 347   0.00   2.60  22.00                     
12 13 347   1.00   2.20  15.00                     
12 13 347   2.00   1.90  15.00                     
12 13 347   3.00   2.40  15.00                     
12 13 347   4.00   2.70  15.00                     
12 13 347   5.00   4.10  15.00  150.00              
12 13 347   6.00   5.40  21.00  175.00              
12 13 347   7.00   6.00  23.00  205.00              
12 13 347   8.00   5.40  24.00  220.00              
12 13 347   9.00   5.80  25.00  225.00              
12 13 347  10.00   6.20  22.00                     
12 13 347  11.00   5.30  21.00                     
12 13 347  12.00   4.60  18.00                     
12 13 347  13.00   3.90  17.00                     
12 13 347  14.00   3.10  20.00                     
12 13 347  15.00   2.50  29.00                     
12 13 347  16.00   2.30  14.00                     
12 13 347  17.00   2.20  15.00                     
12 13 347  18.00   2.60  15.00                     
12 13 347  19.00   2.70  15.00                     
12 13 347  20.00   2.60  15.00                     
12 13 347  21.00   2.60  15.00                     
