Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 12  43  22.00   2.50   1.50                     
 2 12  43  23.00   2.30   1.50                     
 2 12  43   0.00   2.40   1.50                     
 2 12  43   1.00   2.20   1.50                     
 2 12  43   2.00   2.00                            
 2 12  43   3.00   2.70   2.20                     
 2 12  43   4.00   2.60   2.00   2.20              
 2 12  43   5.00   4.00   2.00   2.80              
 2 12  43   6.00   4.40   2.30                     
 2 12  43   7.00   4.80   2.40                     
 2 12  43   8.00   5.00   2.50                     
 2 12  43   9.00   5.00   2.60                     
 2 12  43  10.00   5.40   2.50          3.40       
 2 12  43  11.00   5.90   1.90   3.00              
 2 12  43  12.00   5.50   2.20   2.80              
 2 12  43  13.00   5.50   2.00   2.30              
 2 12  43  14.00   3.40   1.50   2.10              
 2 12  43  15.00   2.80   1.50   1.60              
 2 12  43  16.00   2.80   1.50                     
 2 12  43  17.00   2.50   1.50                     
 2 12  43  18.00   2.50   1.50                     
 2 12  43  19.00   2.40   1.50                     
 2 12  43  20.00   2.70   1.50                     
 2 12  43  21.00   2.80   1.50                     
