Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 28  28  22.00   2.80   1.50                     
 1 28  28  23.00   3.00   1.50                     
 1 28  28   0.00   3.00   1.50                     
 1 28  28   1.00   2.70   1.40                     
 1 28  28   2.00   2.50   4.70                     
 1 28  28   3.00   2.20   1.50                     
 1 28  28   4.00   2.70   1.50                     
 1 28  28   5.00   4.30   1.60   1.60              
 1 28  28   6.00   5.50   1.90   1.90              
 1 28  28   7.00   5.10   2.20   2.20              
 1 28  28   8.00   5.50   2.40   2.35              
 1 28  28   9.00   5.50   2.40   2.45              
 1 28  28  10.00   5.20   2.60   2.45              
 1 28  28  11.00   5.00   2.50   2.35              
 1 28  28  12.00   4.70   2.30   1.95              
 1 28  28  13.00   4.10   1.50   1.50              
 1 28  28  14.00   3.40   3.10                     
 1 28  28  15.00   2.60   1.90                     
 1 28  28  16.00   2.80   1.40                     
 1 28  28  17.00   2.70   1.60                     
 1 28  28  18.00   2.90   1.60                     
 1 28  28  19.00   2.40   1.50                     
 1 28  28  20.00   2.30   1.50                     
 1 28  28  21.00   2.60   1.50                     
