Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  5 339  22.00   3.50  15.00                     
12  5 339  23.00   3.10  14.00                     
12  5 339   0.00   2.70  15.00                     
12  5 339   1.00   2.30  15.00                     
12  5 339   2.00   1.80  15.00                     
12  5 339   3.00   1.80  15.00                     
12  5 339   4.00   2.20  15.00                     
12  5 339   5.00   5.00  17.00                     
12  5 339   6.00   6.00  24.00  200.00              
12  5 339   7.00   6.80  32.00  205.00              
12  5 339   8.00   6.30  24.00  210.00              
12  5 339   9.00   5.50  22.00  220.00              
12  5 339  10.00   6.40  22.00  220.00              
12  5 339  11.00   5.50  20.00  200.00              
12  5 339  12.00   5.20  16.00  160.00              
12  5 339  13.00   3.60  12.00                     
12  5 339  14.00   2.30  15.00                     
12  5 339  15.00   2.00  14.00                     
12  5 339  16.00   2.30  15.00                     
12  5 339  17.00   1.80  15.00                     
12  5 339  18.00   2.20  15.00                     
12  5 339  19.00   2.40  14.00                     
12  5 339  20.00   2.40  15.00                     
12  5 339  21.00   2.50  15.00                     
