Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  1 335  22.00   2.30  15.00                     
12  1 335  23.00   2.30  15.00                     
12  1 335   0.00   1.90  15.00                     
12  1 335   1.00   1.50                            
12  1 335   2.00   2.00  16.00                     
12  1 335   3.00   2.20  19.00                     
12  1 335   4.00   2.40  16.00                     
12  1 335   5.00   4.50  17.00  170.00              
12  1 335   6.00   5.80  25.00                     
12  1 335   7.00   6.10  23.00  210.00              
12  1 335   8.00   6.10  22.00  220.00              
12  1 335   9.00   6.10  30.00  220.00              
12  1 335  10.00   6.20  23.00  205.00              
12  1 335  11.00   5.70  21.00                     
12  1 335  12.00   4.80  16.00  160.00              
12  1 335  13.00   3.50  15.00                     
12  1 335  14.00   2.80  14.00                     
12  1 335  15.00   2.50  15.00                     
12  1 335  16.00   1.90  15.00                     
12  1 335  17.00   1.90                            
12  1 335  18.00   2.10  15.00                     
12  1 335  19.00   2.50  15.00                     
12  1 335  20.00   2.30  15.00                     
12  1 335  21.00   2.40  12.00                     
