Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  7   7  22.00   2.20   1.60                     
 1  7   7  23.00   2.30   1.50                     
 1  7   7   0.00   1.90   1.50                     
 1  7   7   3.00   2.00   1.70                     
 1  7   7   4.00   1.90                            
 1  7   7   5.00   3.80   1.70                     
 1  7   7   6.00   4.30   2.20   2.00              
 1  7   7   7.00   4.80   2.30   2.15              
 1  7   7   8.00   5.80   2.60   2.30              
 1  7   7   9.00   5.30   2.60   2.30              
 1  7   7  10.00   5.40   2.40   2.35              
 1  7   7  11.00   4.50   2.30                     
 1  7   7  12.00   4.60   1.80                     
 1  7   7  13.00   3.00   1.60                     
 1  7   7  14.00   2.40   1.60                     
 1  7   7  15.00   1.90   1.60                     
 1  7   7  16.00   1.80   1.60                     
 1  7   7  17.00   1.90   2.10                     
 1  7   7  18.00   2.20   2.30                     
 1  7   7  19.00   2.70   1.60                     
 1  7   7  20.00   2.80   1.50                     
 1  7   7  21.00   2.80   1.50                     
