Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 23 357  22.00   2.30  16.00                     
12 23 357  23.00   2.10  16.00                     
12 23 357   0.00   1.80                            
12 23 357   1.00   1.90  15.00                     
12 23 357   4.00   1.80  16.00                     
12 23 357   5.00   3.50  15.00                     
12 23 357   6.00   4.40  28.00                     
12 23 357   7.00   5.90  25.00                     
12 23 357   8.00   5.10  24.00  220.00              
12 23 357   9.00   6.00  29.00  225.00              
12 23 357  10.00   6.60  24.00                     
12 23 357  11.00   5.40  40.00                     
12 23 357  12.00   4.70  26.00                     
12 23 357  13.00   4.80  28.00                     
12 23 357  14.00   3.20  16.00                     
12 23 357  15.00   1.80  15.00                     
12 23 357  16.00   2.00  23.00                     
12 23 357  17.00   2.10  28.00                     
12 23 357  18.00   2.30  22.00                     
12 23 357  19.00   2.70  16.00                     
12 23 357  20.00   2.60  16.00                     
12 23 357  21.00   2.70  15.00                     
