Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 19 353  22.00   2.40  13.00                     
12 19 353  23.00   2.70  16.00                     
12 19 353   0.00   2.30  15.00                     
12 19 353   1.00   2.00  15.00                     
12 19 353   2.00   1.70  15.00                     
12 19 353   3.00   1.80  15.00                     
12 19 353   4.00   1.80  15.00                     
12 19 353   5.00   3.60  14.00  140.00              
12 19 353   6.00   4.90  22.00                     
12 19 353   7.00   4.90  22.00  220.00              
12 19 353   8.00   5.80  24.00  225.00              
12 19 353   9.00   5.00  27.00  225.00              
12 19 353  10.00   5.40  24.00                     
12 19 353  11.00   4.90  20.00                     
12 19 353  12.00   3.90  17.00  170.00              
12 19 353  13.00   3.50  20.00                     
12 19 353  14.00   2.60  16.00                     
12 19 353  15.00   2.50  16.00                     
12 19 353  16.00   2.20  16.00                     
12 19 353  17.00   1.90  16.00                     
12 19 353  18.00   2.10  16.00                     
12 19 353  19.00   2.20  15.00                     
12 19 353  20.00   2.40  15.00                     
12 19 353  21.00   2.50  15.00                     
