Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 15  15  22.00   3.70   1.50                     
 1 15  15  23.00   3.20   1.30                     
 1 15  15   0.00   2.50   1.50                     
 1 15  15   1.00   2.50   1.50                     
 1 15  15   2.00   2.50   1.50                     
 1 15  15   3.00   2.70   1.30                     
 1 15  15   4.00   2.30   1.50                     
 1 15  15   5.00   3.60   1.60   1.60              
 1 15  15   6.00   4.40   2.10   1.70              
 1 15  15   7.00   4.80   2.50   2.15              
 1 15  15   8.00   5.10   2.80   2.30              
 1 15  15   9.00   4.80   2.70   2.35              
 1 15  15  10.00   5.20   2.50   2.35              
 1 15  15  11.00   5.20   2.70                     
 1 15  15  12.00   4.30                            
 1 15  15  13.00   3.50   2.70                     
 1 15  15  14.00   3.00   1.50                     
 1 15  15  15.00   2.10   1.60                     
 1 15  15  16.00   2.10   1.50                     
 1 15  15  17.00   2.30   1.50                     
 1 15  15  18.00   2.60   1.50                     
 1 15  15  19.00   2.30                            
 1 15  15  20.00   2.50   1.50                     
 1 15  15  21.00   2.50   1.50                     
