Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 10 344  22.00   3.30  15.00                     
12 10 344  23.00   3.20  15.00                     
12 10 344   0.00   3.50  18.00                     
12 10 344   1.00   3.20  17.00                     
12 10 344   2.00   2.40  18.00                     
12 10 344   3.00   2.30  15.00                     
12 10 344   4.00   2.40  15.00                     
12 10 344   5.00   4.30  17.00  170.00              
12 10 344   6.00   4.60  22.00  220.00              
12 10 344   7.00   5.10  23.00  200.00              
12 10 344   8.00   5.60  26.00  215.00              
12 10 344   9.00   6.60  22.00  220.00              
12 10 344  10.00   6.20  25.00                     
12 10 344  11.00   5.30  20.00                     
12 10 344  12.00   5.20  20.00                     
12 10 344  13.00   4.10  15.00                     
12 10 344  14.00   3.10  17.00                     
12 10 344  15.00   2.20  15.00                     
12 10 344  16.00   2.00                            
12 10 344  17.00   2.30  16.00                     
12 10 344  18.00   2.50                            
12 10 344  19.00   2.70  17.00                     
12 10 344  20.00   3.00  15.00                     
12 10 344  21.00   3.20  17.00                     
