Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 24  24  22.00   2.80   1.60                     
 1 24  24  23.00   2.90   1.60                     
 1 24  24   0.00   2.70   1.70                     
 1 24  24   1.00   2.20   1.60                     
 1 24  24   2.00   1.80   1.60                     
 1 24  24   3.00   1.70   1.50                     
 1 24  24   4.00   2.10   1.40                     
 1 24  24   5.00   3.80   1.80   1.80              
 1 24  24   6.00   4.30   1.90                     
 1 24  24   7.00   4.60   2.40                     
 1 24  24   8.00   5.00   2.00   2.40              
 1 24  24   9.00   5.00   2.30   2.40              
 1 24  24  10.00   5.00   2.50   2.40              
 1 24  24  11.00   5.10   2.20                     
 1 24  24  12.00   4.90   2.00                     
 1 24  24  13.00   4.00   2.80                     
 1 24  24  14.00   2.70   2.50                     
 1 24  24  15.00   2.30   5.10                     
 1 24  24  16.00   1.90   2.50                     
 1 24  24  17.00   1.90   1.90                     
 1 24  24  18.00   2.10   1.50                     
 1 24  24  19.00   2.20   1.70                     
 1 24  24  20.00   2.20   2.30                     
 1 24  24  21.00   2.40   2.00                     
