Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 16 350  22.00   3.20  15.00                     
12 16 350  23.00   3.30  15.00                     
12 16 350   0.00   2.90  15.00                     
12 16 350   1.00   2.30  15.00                     
12 16 350   2.00   1.70  15.00                     
12 16 350   3.00   2.00  15.00                     
12 16 350   4.00   2.40  15.00                     
12 16 350   5.00   4.40  15.00  150.00              
12 16 350   6.00   6.30  20.00                     
12 16 350   7.00   5.90  25.00  200.00              
12 16 350   8.00   5.40  25.00  210.00              
12 16 350   9.00   5.90  21.00  215.00              
12 16 350  10.00   6.30  23.00                     
12 16 350  11.00   5.80  18.00                     
12 16 350  12.00   4.80  18.00  180.00              
12 16 350  13.00   3.80  20.00                     
12 16 350  14.00   3.00  28.00                     
12 16 350  15.00   2.50  15.00                     
12 16 350  16.00   2.70  20.00                     
12 16 350  17.00   2.30  15.00                     
12 16 350  18.00   3.30  15.00                     
12 16 350  19.00   3.50  15.00                     
12 16 350  20.00   3.50  15.00                     
12 16 350  21.00   3.80  15.00                     
