Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3  8  67  22.00   2.50   2.60                     
 3  8  67  23.00   2.60   1.50                     
 3  8  67   0.00   2.60   1.50                     
 3  8  67   1.00   2.50   1.50                     
 3  8  67   2.00   2.00   1.50                     
 3  8  67   3.00   2.60   1.50                     
 3  8  67   4.00   3.70   2.00                     
 3  8  67   5.00   4.40   2.60   2.10   3.20       
 3  8  67   6.00   4.70   3.40   2.40   3.70       
 3  8  67   7.00   5.50   3.20          3.70       
 3  8  67   8.00   5.50   2.80          3.80       
 3  8  67   9.00   4.60   2.80          4.00       
 3  8  67  10.00   5.10   2.90          3.80       
 3  8  67  11.00   5.50   2.90          3.50       
 3  8  67  12.00   4.90   3.10                     
 3  8  67  13.00   4.90   2.00   2.00              
 3  8  67  14.00   4.60   1.70                     
 3  8  67  15.00   4.70   2.60                     
 3  8  67  16.00   4.20   2.90                     
 3  8  67  17.00   3.50   2.60                     
 3  8  67  18.00   3.00   1.60                     
 3  8  67  19.00   2.80   1.80                     
 3  8  67  20.00   2.50   1.50                     
 3  8  67  21.00   2.40   1.50                     
