Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 15 349  22.00   2.80  14.00                     
12 15 349  23.00   2.80  13.00                     
12 15 349   0.00   2.50  14.00                     
12 15 349   1.00   2.20  15.00                     
12 15 349   2.00   2.20  16.00                     
12 15 349   3.00   2.20  15.00                     
12 15 349   4.00   2.40  15.00                     
12 15 349   5.00   4.70  15.00  150.00              
12 15 349   6.00   5.90  22.00                     
12 15 349   7.00   5.80  22.00  205.00              
12 15 349   8.00   6.30  23.00  215.00              
12 15 349   9.00   6.30  25.00  215.00              
12 15 349  10.00   7.10  22.00  205.00              
12 15 349  11.00   5.10  21.00  170.00              
12 15 349  12.00   4.90  15.00  150.00              
12 15 349  13.00   3.40  16.00                     
12 15 349  14.00   2.60  44.00                     
12 15 349  15.00   2.40  23.00                     
12 15 349  16.00   2.40  16.00                     
12 15 349  17.00   2.30  15.00                     
12 15 349  18.00   2.80  15.00                     
12 15 349  19.00   3.10  15.00                     
12 15 349  20.00   3.10  15.00                     
12 15 349  21.00   3.30  16.00                     
