Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  2   2  22.00   3.00   1.50                     
 1  2   2  23.00   2.60   1.50                     
 1  2   2   0.00   2.30   1.50                     
 1  2   2   1.00   1.90   1.50                     
 1  2   2   4.00   1.90   1.60                     
 1  2   2   5.00   3.20   1.60   1.60              
 1  2   2   6.00   4.00   2.30   2.30              
 1  2   2   7.00   4.90   2.50                     
 1  2   2   8.00   5.30   2.80                     
 1  2   2   9.00   5.80   2.80   2.80              
 1  2   2  10.00   5.30   2.80   2.50              
 1  2   2  11.00   4.80   2.90                     
 1  2   2  12.00   4.40   2.30                     
 1  2   2  13.00   3.30   1.80                     
 1  2   2  14.00   2.40   1.70                     
 1  2   2  15.00   1.90   2.50                     
 1  2   2  16.00   1.80                            
 1  2   2  17.00   2.00   2.50                     
 1  2   2  18.00   2.30   1.50                     
 1  2   2  19.00   2.30   1.50                     
 1  2   2  20.00   2.30   1.50                     
 1  2   2  21.00   2.40   1.50                     
