Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  7 341  22.00   3.30  15.00                     
12  7 341  23.00   2.90  15.00                     
12  7 341   0.00   2.40  16.00                     
12  7 341   1.00   2.30  15.00                     
12  7 341   2.00   2.40  15.00                     
12  7 341   3.00   2.30  15.00                     
12  7 341   4.00   2.40  16.00                     
12  7 341   5.00   4.00  16.00  160.00              
12  7 341   6.00   5.60  21.00  200.00              
12  7 341   7.00   5.10  22.00  225.00              
12  7 341   8.00   5.50  24.00  225.00              
12  7 341   9.00   5.70  24.00  220.00              
12  7 341  10.00   6.00  20.00  205.00              
12  7 341  11.00   5.80  20.00  180.00              
12  7 341  12.00   4.30  16.00  160.00              
12  7 341  13.00   3.80  16.00                     
12  7 341  14.00   3.00  18.00                     
12  7 341  15.00   2.50  21.00                     
12  7 341  16.00   2.20  16.00                     
12  7 341  17.00   2.40  16.00                     
12  7 341  18.00   3.00  14.00                     
12  7 341  19.00   3.30  17.00                     
12  7 341  20.00   3.30  20.00                     
12  7 341  21.00   3.40  15.00                     
