Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 29  29  22.00   2.20   1.60                     
 1 29  29  23.00   2.40   1.60                     
 1 29  29   0.00   2.40   1.60                     
 1 29  29   1.00   2.30   1.60                     
 1 29  29   2.00   2.20                            
 1 29  29   3.00   2.10   2.10                     
 1 29  29   4.00   2.40   2.10                     
 1 29  29   5.00   4.60   2.20                     
 1 29  29   6.00   6.20   2.00   1.95              
 1 29  29   7.00   6.70   2.20   2.15              
 1 29  29   8.00   6.80   2.10   2.25              
 1 29  29   9.00   6.50   2.30   2.30              
 1 29  29  10.00   7.10   2.20   2.25              
 1 29  29  11.00   5.90   2.50   2.10              
 1 29  29  12.00   5.70   1.80   1.80              
 1 29  29  13.00   4.90   2.20   1.60              
 1 29  29  14.00   4.40   2.00                     
 1 29  29  15.00   4.00   1.60                     
 1 29  29  16.00   3.80   1.60                     
 1 29  29  17.00   2.70   1.60                     
 1 29  29  18.00   2.40   1.60                     
 1 29  29  19.00   2.40   2.10                     
 1 29  29  20.00   2.60   1.60                     
 1 29  29  21.00   2.80   1.50                     
