Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 13  13  22.00   2.50   1.50                     
 1 13  13  23.00   2.20   1.40                     
 1 13  13   0.00   2.40   1.60                     
 1 13  13   1.00   2.80   1.60                     
 1 13  13   2.00          2.80                     
 1 13  13   3.00          3.20                     
 1 13  13   4.00   2.10   4.30                     
 1 13  13   5.00   3.80   2.60                     
 1 13  13   6.00   4.70   4.00                     
 1 13  13   7.00   5.00   2.90   2.90              
 1 13  13   8.00   5.30   2.90   2.90              
 1 13  13   9.00   5.70   3.00   3.00              
 1 13  13  10.00   5.40   2.90   2.90              
 1 13  13  11.00   4.60   3.00   3.00              
 1 13  13  12.00   4.70   2.00   2.00              
 1 13  13  13.00   4.60   1.70   1.70              
 1 13  13  14.00   3.40   1.70                     
 1 13  13  15.00   2.20   2.80                     
 1 13  13  17.00   1.80   1.60                     
 1 13  13  18.00   2.00   1.60                     
 1 13  13  19.00   2.30   1.60                     
 1 13  13  20.00   2.50   1.60                     
 1 13  13  21.00   2.80   1.50                     
