Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  1 336  23.00   2.90   1.40                     
12  1 336   1.00   2.70   1.50                     
12  1 336   3.00   2.60   1.50                     
12  1 336   5.00   4.50   1.80  180.00              
12  1 336   7.00   4.90   2.10  210.00              
12  1 336   9.00   5.20   3.10                     
12  1 336  11.00   5.10   2.80                     
12  1 336  13.00   3.00   3.00                     
12  1 336  15.00   2.30   1.50                     
12  1 336  17.00   2.50   1.50                     
12  1 336  19.00   2.20   1.50                     
12  1 336  21.00   2.30   1.10                     
