Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  9   9  22.00   2.70   2.20                     
 1  9   9  23.00   2.70   2.00                     
 1  9   9   0.00   2.60   2.10                     
 1  9   9   1.00   2.50   1.60                     
 1  9   9   2.00   2.40   1.60                     
 1  9   9   3.00   2.20                            
 1  9   9   4.00   2.10   1.50                     
 1  9   9   5.00   4.40   1.60   1.60              
 1  9   9   6.00   5.10   1.80   1.90              
 1  9   9   7.00   5.60   2.00   2.05              
 1  9   9   8.00   5.80   1.80   2.20              
 1  9   9   9.00   5.70   2.10   2.25              
 1  9   9  10.00   5.90   2.20   2.20              
 1  9   9  11.00   5.50   2.10   2.00              
 1  9   9  12.00   4.40   1.80                     
 1  9   9  13.00   4.70   1.70                     
 1  9   9  14.00   2.40   1.60                     
 1  9   9  15.00   2.00   1.60                     
 1  9   9  17.00   2.00   1.60                     
 1  9   9  18.00   2.60   1.60                     
 1  9   9  19.00   2.20   1.60                     
 1  9   9  20.00   2.30   1.80                     
 1  9   9  21.00   2.40   1.50                     
