Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 21 356  22.00   3.40   1.50                     
12 21 356  23.00   3.10   1.40                     
12 21 356   0.00   2.00   1.50                     
12 21 356   1.00   2.30   1.60                     
12 21 356   2.00   1.80   1.60                     
12 21 356   3.00   1.80   1.70                     
12 21 356   4.00   2.00   2.00                     
12 21 356   5.00   4.20   1.50  150.00              
12 21 356   6.00   5.10   2.00  160.00              
12 21 356   7.00   5.20   2.10  210.00              
12 21 356   8.00   5.30   2.40  235.00              
12 21 356   9.00   5.40   2.40  240.00              
12 21 356  10.00   5.40   2.20  225.00              
12 21 356  11.00   4.60   2.10  190.00              
12 21 356  12.00   4.30   1.70                     
12 21 356  13.00   3.20   1.50                     
12 21 356  14.00   2.50   1.60                     
12 21 356  15.00   2.20   2.00                     
12 21 356  16.00   2.10   1.60                     
12 21 356  17.00   2.40   1.60                     
12 21 356  18.00   2.40   1.60                     
12 21 356  19.00   2.50   1.60                     
12 21 356  20.00   2.60   1.60                     
12 21 356  21.00   3.10   1.50                     
