Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 19  50  23.00   2.10   1.50                     
 2 19  50   1.00   2.40   1.80                     
 2 19  50   5.00   4.90   2.00                     
 2 19  50   7.00   6.00   2.50   2.50              
 2 19  50   9.00   6.80   2.50   2.50              
 2 19  50  11.00   6.10   2.50   2.30              
 2 19  50  15.00   4.30   1.60                     
 2 19  50  16.00   4.20   1.60                     
 2 19  50  17.00   3.70   1.50                     
 2 19  50  18.00   3.30   1.60                     
 2 19  50  19.00   3.30   1.60                     
 2 19  50  20.00   2.70   1.60                     
 2 19  50  21.00   2.60   1.70                     
