Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  8 343  22.00   2.30   1.40                     
12  8 343  23.00   2.40   1.60                     
12  8 343   0.00   2.20   1.60                     
12  8 343   1.00   1.90   1.50                     
12  8 343   2.00   1.70                            
12  8 343   3.00   2.10   1.60                     
12  8 343   4.00   2.20   2.20                     
12  8 343   5.00   4.20   2.50                     
12  8 343   6.00   5.20   2.10  205.00              
12  8 343   7.00   6.20   2.30  220.00              
12  8 343   8.00   5.80   2.40  225.00              
12  8 343   9.00   7.70   2.50  230.00              
12  8 343  10.00   7.80   2.30  225.00              
12  8 343  11.00   6.30   2.40  215.00              
12  8 343  12.00   5.20   1.60  160.00              
12  8 343  13.00   3.90   1.60                     
12  8 343  14.00   3.20   2.00                     
12  8 343  15.00   2.30   2.00                     
12  8 343  16.00   2.20   1.50                     
12  8 343  17.00   2.40   2.20                     
12  8 343  18.00   2.50   2.90                     
12  8 343  19.00   2.70   1.50                     
12  8 343  20.00   2.80   1.60                     
12  8 343  21.00   2.80   1.60                     
