Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 11  42  22.00   2.40   1.60                     
 2 11  42  23.00   2.50   1.50                     
 2 11  42   0.00   2.50   1.60                     
 2 11  42   1.00   2.50   1.70                     
 2 11  42   2.00   2.40   1.60                     
 2 11  42   3.00   1.90   1.60                     
 2 11  42   4.00   2.60   2.30                     
 2 11  42   5.00   4.80   2.00   2.00              
 2 11  42   6.00   5.80          2.10              
 2 11  42   7.00   6.70   3.60   2.30              
 2 11  42   8.00   6.20   3.00                     
 2 11  42   9.00   6.50   2.90                     
 2 11  42  10.00   6.50   3.00                     
 2 11  42  11.00   6.30   2.90                     
 2 11  42  12.00   5.40   2.50   2.50              
 2 11  42  13.00   5.40   1.90   1.90              
 2 11  42  14.00   4.50   1.50   1.50              
 2 11  42  15.00   5.00   1.90                     
 2 11  42  16.00   4.40   1.70                     
 2 11  42  17.00   3.70   1.60                     
 2 11  42  18.00   3.60   1.70                     
 2 11  42  19.00   3.00   1.70                     
 2 11  42  20.00   2.90   1.60                     
 2 11  42  21.00   2.60   1.50                     
