Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 15  15  22.00   2.90   1.30                     
 1 15  15  23.00   3.10   1.50                     
 1 15  15   0.00   3.10   1.50                     
 1 15  15   1.00   2.90   1.50                     
 1 15  15   2.00   2.10   1.60                     
 1 15  15   3.00   2.00                            
 1 15  15   4.00   1.90   1.60                     
 1 15  15   5.00   4.00   1.80                     
 1 15  15   6.00   5.10   3.00                     
 1 15  15   7.00   6.10   3.00                     
 1 15  15   8.00   5.60   3.00                     
 1 15  15   9.00   6.00   2.90                     
 1 15  15  10.00   6.00   3.10                     
 1 15  15  11.00   5.60   3.00                     
 1 15  15  12.00   5.30   2.70                     
 1 15  15  13.00   4.70   1.80                     
 1 15  15  14.00   3.80   1.60                     
 1 15  15  15.00   1.90   1.70                     
 1 15  15  16.00   1.90   1.70                     
 1 15  15  17.00   2.00   1.70                     
 1 15  15  20.00   2.30   1.70                     
 1 15  15  21.00   2.90   1.60                     
