Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 14  45  22.00   3.30   1.40                     
 2 14  45  23.00   3.50   1.50                     
 2 14  45   0.00   3.30   1.50                     
 2 14  45   1.00   3.10   1.50                     
 2 14  45   2.00   2.70                            
 2 14  45   3.00   2.20   1.50                     
 2 14  45   4.00   4.00                            
 2 14  45   5.00   4.40   2.00   1.80              
 2 14  45   6.00   6.30   2.20   2.20              
 2 14  45   7.00   6.90   2.40   2.45              
 2 14  45   8.00   7.10          2.65              
 2 14  45   9.00   6.60          2.70              
 2 14  45  10.00   6.20   2.80   2.50   4.40       
 2 14  45  11.00   6.00   2.30   2.30              
 2 14  45  12.00   5.80   2.20   2.10              
 2 14  45  13.00   6.30   1.90   1.85              
 2 14  45  14.00   5.90   1.40                     
 2 14  45  15.00   5.50   1.50                     
 2 14  45  16.00   3.00   1.50                     
 2 14  45  17.00   2.40   1.60                     
 2 14  45  18.00   2.50   1.60                     
 2 14  45  19.00   2.40   1.60                     
 2 14  45  20.00   2.60   1.60                     
 2 14  45  21.00   2.60   1.60                     
