Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 12  43  23.00   2.90   1.50                     
 2 12  43   1.00   2.60   1.50                     
 2 12  43   3.00   1.90   1.50                     
 2 12  43   4.00   2.40   1.50                     
 2 12  43   5.00   4.30   1.90                     
 2 12  43   6.00   4.80   2.90                     
 2 12  43   7.00   5.60   3.00                     
 2 12  43   8.00   6.20   2.80   2.80              
 2 12  43   9.00   6.20   2.90   2.90              
 2 12  43  10.00   5.80   3.00   3.00              
 2 12  43  11.00   5.80   3.00                     
 2 12  43  12.00   5.50   2.50                     
 2 12  43  13.00   5.40   2.10   2.10              
 2 12  43  14.00   5.40   1.80                     
 2 12  43  15.00   3.80   1.30                     
 2 12  43  16.00   3.40   1.30                     
 2 12  43  17.00   3.30   1.50                     
 2 12  43  18.00   2.50   1.50                     
 2 12  43  19.00   2.90   1.50                     
 2 12  43  20.00   2.80   1.50                     
 2 12  43  21.00   3.00   1.50                     
