Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 21  21  22.00   3.00   1.60                     
 1 21  21  23.00   2.80   1.50                     
 1 21  21   0.00   3.30   1.40                     
 1 21  21   1.00   2.30   1.60                     
 1 21  21   4.00   2.30   1.60                     
 1 21  21   5.00   4.00   1.90   1.40              
 1 21  21   6.00   5.90   2.50                     
 1 21  21   7.00   5.90   3.00   2.15              
 1 21  21   8.00   6.50   3.00   2.30              
 1 21  21   9.00   5.10   2.90   2.35              
 1 21  21  10.00   5.30   3.00   2.25              
 1 21  21  11.00   5.90   2.50                     
 1 21  21  12.00   5.40   2.00                     
 1 21  21  13.00   3.80   1.90                     
 1 21  21  14.00   3.00   1.70                     
 1 21  21  15.00   2.80   1.70                     
 1 21  21  16.00   2.30   1.70                     
 1 21  21  17.00   2.10   1.60                     
 1 21  21  18.00   2.30   1.60                     
 1 21  21  19.00   2.60   1.60                     
 1 21  21  20.00   2.50   1.60                     
 1 21  21  21.00   2.10   1.60                     
