Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  7   7  22.00   2.90   1.60                     
 1  7   7  23.00   2.90   1.60                     
 1  7   7   0.00   2.30   1.60                     
 1  7   7   4.00   1.90   1.70                     
 1  7   7   5.00   4.00   1.60   1.60              
 1  7   7   6.00   5.00   1.80   1.85              
 1  7   7   7.00   5.90   3.00                     
 1  7   7   8.00   5.80   3.00                     
 1  7   7   9.00   7.20   2.00                     
 1  7   7  10.00   6.50   2.00                     
 1  7   7  11.00   5.70   3.00                     
 1  7   7  12.00   4.60   2.50                     
 1  7   7  13.00   4.00   3.50                     
 1  7   7  14.00   2.90   1.80                     
 1  7   7  15.00   2.10   3.70                     
 1  7   7  16.00   2.00   1.50                     
 1  7   7  17.00   2.00   1.60                     
 1  7   7  18.00   2.10   2.00                     
 1  7   7  19.00   2.50   2.00                     
 1  7   7  20.00   3.10   1.70                     
 1  7   7  21.00   3.10   2.00                     
