Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 17 352  22.00   3.00   1.50                     
12 17 352  23.00   3.30   1.60                     
12 17 352   0.00   3.00   1.60                     
12 17 352   1.00   2.90   2.50                     
12 17 352   2.00   2.40   1.60                     
12 17 352   3.00   2.40   1.60                     
12 17 352   4.00   2.50   1.60                     
12 17 352   5.00   4.30   1.70  150.00              
12 17 352   6.00   5.50   2.20  160.00              
12 17 352   7.00   5.50   2.80  210.00              
12 17 352   8.00   6.00   3.20  235.00              
12 17 352   9.00   6.10   3.00  240.00              
12 17 352  10.00   5.40   3.80  230.00              
12 17 352  11.00   4.70   3.50                     
12 17 352  12.00   4.50   1.70  170.00              
12 17 352  13.00   3.40   1.50                     
12 17 352  14.00   2.70   1.60                     
12 17 352  15.00   2.80   1.60                     
12 17 352  16.00   2.60   1.60                     
12 17 352  17.00   3.00   1.60                     
12 17 352  18.00   3.00   1.60                     
12 17 352  19.00   3.30   1.60                     
12 17 352  20.00   3.40   1.60                     
12 17 352  21.00   2.90   1.70                     
