Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  3   3  22.00   2.30   1.50                     
 1  3   3  23.00   2.20   1.60                     
 1  3   3   0.00   2.20   1.70                     
 1  3   3   1.00   2.10   1.70                     
 1  3   3   3.00          3.30                     
 1  3   3   4.00   2.00   1.80                     
 1  3   3   5.00   4.30   2.50                     
 1  3   3   6.00   5.40   2.10                     
 1  3   3   7.00   5.40   2.40   2.05              
 1  3   3   8.00   6.00   2.40   2.20              
 1  3   3   9.00   6.70   2.10   2.25              
 1  3   3  10.00   5.10   2.20   2.20              
 1  3   3  11.00   5.10   1.90   1.90              
 1  3   3  12.00   4.90   1.70   1.70              
 1  3   3  13.00   3.40   1.60   1.60              
 1  3   3  14.00   2.90   1.90                     
 1  3   3  15.00   2.10   1.60                     
 1  3   3  19.00   2.10   1.60                     
 1  3   3  20.00   2.40   1.60                     
 1  3   3  21.00   2.50   1.50                     
