Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 12  12  22.00   2.00   1.60                     
 1 12  12  23.00   2.00   1.50                     
 1 12  12   5.00   3.10   1.60   1.60              
 1 12  12   6.00   4.00   2.20   2.20              
 1 12  12   7.00   4.30   3.00                     
 1 12  12   8.00   5.00   2.50                     
 1 12  12   9.00   6.00   2.60                     
 1 12  12  10.00   5.00   3.00                     
 1 12  12  11.00   5.10   3.00                     
 1 12  12  12.00   4.80   2.00   2.00              
 1 12  12  13.00   3.80   1.60                     
 1 12  12  14.00   2.70   1.50                     
 1 12  12  15.00   1.70   1.60                     
 1 12  12  16.00          2.00                     
 1 12  12  18.00   1.90   1.60                     
 1 12  12  19.00   2.30   2.00                     
 1 12  12  20.00   2.40   1.70                     
 1 12  12  21.00   2.60   1.40                     
