Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 16 351  22.00   3.00   1.50                     
12 16 351  23.00   3.10   1.00                     
12 16 351   0.00   2.00   1.50                     
12 16 351   1.00   2.20                            
12 16 351   2.00   2.10                            
12 16 351   3.00   2.10   1.60                     
12 16 351   4.00   2.00   1.60                     
12 16 351   5.00   4.00   1.70  170.00              
12 16 351   6.00   5.60   2.10  180.00              
12 16 351   7.00   5.50   2.20  220.00              
12 16 351   8.00   5.50   2.40  240.00              
12 16 351   9.00   5.40   2.40  240.00              
12 16 351  10.00   5.60   2.40  225.00              
12 16 351  11.00   4.70   2.00  200.00              
12 16 351  12.00   4.30   1.80                     
12 16 351  13.00   4.10   1.90                     
12 16 351  14.00   3.40   1.60                     
12 16 351  15.00   3.00   1.60                     
12 16 351  16.00   2.50   1.60                     
12 16 351  17.00   2.40   1.60                     
12 16 351  18.00   2.50   1.60                     
12 16 351  19.00   2.50   1.60                     
12 16 351  20.00   2.80   1.60                     
12 16 351  21.00   2.50   1.50                     
