Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 30  30  22.00   2.90   1.50                     
 1 30  30  23.00   3.10   1.50                     
 1 30  30   0.00   3.10   1.20                     
 1 30  30   1.00   2.30   1.60                     
 1 30  30   2.00   1.90   2.50                     
 1 30  30   3.00   1.90   1.50                     
 1 30  30   4.00   2.30   1.50                     
 1 30  30   5.00   4.30   1.90                     
 1 30  30   6.00   4.40   1.90   1.90              
 1 30  30   7.00   5.40   2.20   2.20              
 1 30  30   8.00   5.20   2.40   2.35              
 1 30  30   9.00   6.00   2.40   2.40              
 1 30  30  10.00   5.80   2.40   2.40              
 1 30  30  11.00   6.50   2.30   2.30              
 1 30  30  12.00   6.00   2.20   2.05              
 1 30  30  13.00   5.00   1.50   1.50              
 1 30  30  14.00   4.10   1.50                     
 1 30  30  15.00   2.30   1.50                     
 1 30  30  16.00   2.00                            
 1 30  30  17.00   2.00   1.50                     
 1 30  30  18.00   2.10   1.60                     
 1 30  30  19.00   2.10   1.60                     
 1 30  30  20.00   1.90   1.50                     
 1 30  30  21.00   2.50   1.60                     
