Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 23  54  22.00   2.90   1.60                     
 2 23  54  23.00   2.90   1.40                     
 2 23  54   0.00   2.50   1.70                     
 2 23  54   1.00   2.50   1.50                     
 2 23  54   2.00   2.00   1.50                     
 2 23  54   3.00   2.00   1.50                     
 2 23  54   4.00   4.00   2.00                     
 2 23  54   5.00   5.70   2.50                     
 2 23  54   6.00   6.30   2.20   2.15   3.50       
 2 23  54   7.00   5.30   2.40   2.35              
 2 23  54   8.00   6.50   2.60   2.55   3.90       
 2 23  54   9.00   6.40   2.20   2.70              
 2 23  54  10.00   6.10   2.70   2.70   3.90       
 2 23  54  11.00   6.00   2.50   2.50              
 2 23  54  12.00   5.90   2.20   2.25              
 2 23  54  13.00   5.40   2.00   1.70              
 2 23  54  14.00   5.30   1.60   1.60              
 2 23  54  15.00   4.60   1.60                     
 2 23  54  16.00   4.10   1.60                     
 2 23  54  17.00   4.10   1.60                     
 2 23  54  18.00   4.00   1.70                     
 2 23  54  19.00   4.20   1.60                     
 2 23  54  20.00   3.30   1.60                     
 2 23  54  21.00   3.30   1.60                     
