Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 20 355  22.00   3.10   1.50                     
12 20 355  23.00   3.20   1.40                     
12 20 355   0.00   2.00   1.60                     
12 20 355   1.00   2.50   1.70                     
12 20 355   2.00   2.30   1.60                     
12 20 355   3.00   2.20   1.50                     
12 20 355   4.00   2.40   1.50                     
12 20 355   5.00   4.10   1.50  150.00              
12 20 355   6.00   5.40   2.20  220.00              
12 20 355   7.00   5.60   2.10                     
12 20 355   8.00   5.70   1.90                     
12 20 355   9.00   5.60   2.70  220.00              
12 20 355  10.00   5.80   2.40  220.00              
12 20 355  11.00   5.10   2.50                     
12 20 355  12.00   4.00   2.20                     
12 20 355  13.00   3.60   2.00                     
12 20 355  14.00   2.70   1.40                     
12 20 355  15.00   2.20                            
12 20 355  16.00   1.90   1.50                     
12 20 355  17.00   2.30   3.00                     
12 20 355  18.00   2.80   2.30                     
12 20 355  19.00   2.90   1.90                     
12 20 355  20.00   3.00   2.10                     
12 20 355  21.00   3.10   2.00                     
