Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 26 361  22.00   4.00   1.50                     
12 26 361  23.00   3.70   1.70                     
12 26 361   0.00   2.00   1.60                     
12 26 361   2.00   1.90   1.00                     
12 26 361   3.00   1.70                            
12 26 361   5.00   3.60   1.70  170.00              
12 26 361   6.00   5.60   2.20  170.00              
12 26 361   7.00   6.00   2.50  250.00              
12 26 361   9.00   5.90   2.40  240.00              
12 26 361  11.00   5.10   2.20  180.00              
12 26 361  12.00   4.70   1.70  170.00              
12 26 361  13.00   3.20   1.60                     
12 26 361  14.00   2.50   1.60                     
12 26 361  15.00   2.50   1.50                     
12 26 361  16.00   2.20   1.60                     
12 26 361  17.00   2.20   1.60                     
12 26 361  18.00   2.90   1.50                     
12 26 361  19.00   2.90   1.60                     
12 26 361  20.00   2.80   1.50                     
12 26 361  21.00   2.60   1.30                     
