Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 22 357  22.00   3.10   1.50                     
12 22 357  23.00   3.00   1.60                     
12 22 357   0.00   2.00   1.70                     
12 22 357   1.00   2.00                            
12 22 357   2.00   2.00   1.70                     
12 22 357   3.00   2.40   1.50                     
12 22 357   4.00   2.40   1.60                     
12 22 357   5.00   4.40   1.60  160.00              
12 22 357   6.00   5.70   1.90  190.00              
12 22 357   7.00   5.70   2.20  215.00              
12 22 357   8.00   6.00   2.40  235.00              
12 22 357   9.00   5.90   2.80  240.00              
12 22 357  10.00   5.60   2.20  220.00              
12 22 357  11.00   5.10   1.80  180.00              
12 22 357  12.00   5.40   1.70  170.00              
12 22 357  13.00   4.20   1.60                     
12 22 357  14.00   3.20   1.60                     
12 22 357  15.00   2.30   1.60                     
12 22 357  16.00   2.30   2.90                     
12 22 357  17.00   2.40   2.30                     
12 22 357  18.00   2.20   1.60                     
12 22 357  19.00   2.20   1.50                     
12 22 357  20.00   2.30   1.60                     
12 22 357  21.00   2.80   1.50                     
