Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 22 356  22.00   2.70   1.30                     
12 22 356  23.00   2.80   1.20                     
12 22 356   0.00   2.30   1.20                     
12 22 356   1.00   1.90   1.30                     
12 22 356   2.00   2.50   1.50                     
12 22 356   3.00   2.40   1.60                     
12 22 356   4.00   2.10   1.70                     
12 22 356   5.00   3.50                            
12 22 356   6.00   4.70   1.90                     
12 22 356   7.00   5.70   3.50                     
12 22 356   8.00   4.70   2.00                     
12 22 356   9.00   5.00   2.00  220.00              
12 22 356  10.00   5.30         210.00              
12 22 356  11.00   5.00   2.00                     
12 22 356  12.00   4.40   2.10                     
12 22 356  13.00   3.40   2.30                     
12 22 356  14.00          3.30                     
12 22 356  20.00   2.60   1.50                     
12 22 356  21.00   2.70   1.50                     
