Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  7 341  22.00   3.20   1.50                     
12  7 341  23.00   3.10   1.30                     
12  7 341   0.00   2.60   1.30                     
12  7 341   1.00   2.30   1.60                     
12  7 341   2.00   2.40   1.60                     
12  7 341   5.00   3.70                            
12  7 341   6.00   5.70   2.20  190.00              
12  7 341   7.00   5.60                            
12  7 341   8.00   5.90                            
12  7 341   9.00   6.00         205.00              
12  7 341  10.00   5.80         190.00              
12  7 341  11.00   5.10                            
12  7 341  12.00   4.20                            
12  7 341  13.00   3.50   1.60                     
12  7 341  14.00   3.10   1.60                     
12  7 341  21.00   3.00   1.50                     
