Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  5 339  22.00   3.30   1.50                     
12  5 339  23.00   3.20   1.50                     
12  5 339   0.00   2.50   1.60                     
12  5 339   1.00   2.30   1.60                     
12  5 339   2.00   2.40   1.60                     
12  5 339   3.00   2.30   1.60                     
12  5 339   5.00   4.30                            
12  5 339   6.00   5.50                            
12  5 339   7.00   5.40                            
12  5 339   8.00   5.80                            
12  5 339   9.00   5.90   2.40                     
12  5 339  10.00   5.40                            
12  5 339  11.00   5.20                            
12  5 339  12.00   4.90                            
12  5 339  13.00   3.50   1.60                     
12  5 339  14.00          3.00                     
12  5 339  15.00   4.00                            
12  5 339  16.00   3.60                            
12  5 339  21.00   2.60   1.60                     
