Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 21  21  22.00   3.00   1.60                     
 1 21  21  23.00          1.50                     
 1 21  21   0.00          1.60                     
 1 21  21   4.00          1.60                     
 1 21  21   6.00          2.20                     
 1 21  21   7.00          2.00                     
 1 21  21   9.00                 2.20              
 1 21  21  10.00   6.60   2.90   2.20              
 1 21  21  11.00   6.40   3.10   2.15              
 1 21  21  12.00   5.60          1.90              
 1 21  21  14.00          1.60                     
 1 21  21  15.00   3.50   1.60                     
 1 21  21  16.00          1.60                     
 1 21  21  20.00          1.70                     
 1 21  21  21.00   2.40   1.60                     
