Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  5   5  22.00   3.00   1.50                     
 1  5   5  23.00   3.00   1.50                     
 1  5   5   0.00   2.60   1.50                     
 1  5   5   1.00   2.20   1.50                     
 1  5   5   5.00   3.80                            
 1  5   5   6.00   5.00          1.95              
 1  5   5   7.00   5.50          2.00              
 1  5   5   8.00   5.20          2.05              
 1  5   5   9.00   6.00   2.60   2.10              
 1  5   5  10.00   6.30   2.50   2.10              
 1  5   5  11.00   6.10   2.10                     
 1  5   5  12.00   4.70   2.60                     
 1  5   5  13.00          3.50                     
 1  5   5  21.00   2.40   1.50                     
