Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 12 346  22.00   2.90   1.50                     
12 12 346  23.00   2.80   1.50                     
12 12 346   0.00   2.40   1.40                     
12 12 346   1.00          3.30                     
12 12 346   2.00          5.00                     
12 12 346   3.00          5.80                     
12 12 346   5.00   4.00                            
12 12 346   6.00   5.00   3.60                     
12 12 346   7.00   5.50   2.40                     
12 12 346   8.00   6.20                            
12 12 346   9.00   5.80   3.30                     
12 12 346  10.00   5.90   3.30                     
12 12 346  11.00   5.50   2.20                     
12 12 346  12.00   4.50         200.00              
12 12 346  13.00   4.00   2.20                     
12 12 346  14.00   4.10   3.00                     
12 12 346  18.00   3.10   1.50                     
12 12 346  19.00   3.40   1.50                     
12 12 346  20.00   3.10   1.50                     
12 12 346  21.00   3.00   1.50                     
