Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 10 344  22.00   3.40   1.60                     
12 10 344  23.00   3.40   1.20                     
12 10 344   0.00   3.20   1.50                     
12 10 344   1.00   2.90   1.50                     
12 10 344   5.00   4.00                            
12 10 344   6.00   5.10   2.30                     
12 10 344   7.00   6.10   3.20                     
12 10 344   8.00   5.10   3.10                     
12 10 344   9.00   5.30   3.80  220.00              
12 10 344  10.00   5.70   4.40                     
12 10 344  11.00   5.10                            
12 10 344  12.00   4.40   2.00                     
12 10 344  13.00   3.70   4.50                     
12 10 344  18.00   2.80   1.50                     
12 10 344  21.00   3.20   1.60                     
