Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  1   1  22.00          1.50                     
 1  1   1  23.00   2.90   1.50                     
 1  1   1   0.00   2.80   1.50                     
 1  1   1   5.00   3.70                            
 1  1   1   6.00   4.90                            
 1  1   1   7.00   5.80                            
 1  1   1   8.00   5.30                            
 1  1   1   9.00   6.00                            
 1  1   1  10.00   6.10   1.90                     
 1  1   1  11.00   5.10                            
 1  1   1  12.00   4.80                            
 1  1   1  13.00   3.20   1.50                     
 1  1   1  14.00   2.90   1.60                     
 1  1   1  15.00          1.50                     
 1  1   1  21.00   2.20   1.50                     
