Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 29  88  22.00   2.60   1.50                     
 3 29  88  23.00   2.40   1.50                     
 3 29  88   0.00   2.10                            
 3 29  88   4.00                 2.10   3.30       
 3 29  88   5.00                 2.35   3.50       
 3 29  88   6.00                        3.70       
 3 29  88  12.00          3.20                     
 3 29  88  13.00   5.40   4.30                     
 3 29  88  14.00          4.10                     
 3 29  88  15.00   5.30   3.80                     
 3 29  88  16.00   4.20   1.50                     
 3 29  88  17.00          1.50                     
 3 29  88  21.00   3.30   1.50                     
