Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3  8  67  22.00   3.30   1.50                     
 3  8  67  23.00   3.40   1.50                     
 3  8  67   0.00   3.50   1.50                     
 3  8  67   1.00   3.40   1.50                     
 3  8  67   3.00   3.90                            
 3  8  67   4.00   5.40          1.80              
 3  8  67   5.00   5.90          2.15              
 3  8  67   6.00   5.90          2.40              
 3  8  67   7.00   5.80          2.65   3.80       
 3  8  67   8.00   5.40          2.85   4.00       
 3  8  67   9.00   5.80          2.90              
 3  8  67  10.00                 2.75              
 3  8  67  11.00   6.30          2.55   3.80       
 3  8  67  12.00   6.30          2.40              
 3  8  67  13.00   5.90          2.15              
 3  8  67  14.00   6.10                            
 3  8  67  17.00   4.40   1.50                     
 3  8  67  21.00   3.00   1.50                     
