Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  3   3  22.00   3.70   1.50                     
 1  3   3  23.00   3.60                            
 1  3   3   0.00   3.20   1.20                     
 1  3   3   1.00   2.70                            
 1  3   3   7.00   5.60          2.00              
 1  3   3   8.00   5.60          2.20              
 1  3   3   9.00   5.90          2.20              
 1  3   3  10.00   6.10          2.20              
 1  3   3  11.00   4.90          2.10              
 1  3   3  12.00   5.40                            
 1  3   3  13.00   4.10   1.50                     
 1  3   3  14.00   3.20   1.50                     
 1  3   3  15.00   2.90   1.50                     
 1  3   3  16.00          1.50                     
 1  3   3  20.00          1.50                     
 1  3   3  21.00   3.30   1.50                     
