Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  8  39  22.00   3.10   2.20                     
 2  8  39  23.00   3.10                            
 2  8  39   0.00   3.00   1.20                     
 2  8  39   6.00   5.70          2.05              
 2  8  39   7.00   6.00          2.20              
 2  8  39   8.00   6.00                            
 2  8  39   9.00   6.00                            
 2  8  39  10.00   5.90                            
 2  8  39  11.00   5.80          2.25              
 2  8  39  12.00   5.50          2.05              
 2  8  39  13.00   4.70          1.80              
 2  8  39  21.00   2.90   1.50                     
