Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 23  54  22.00   2.80   1.50                     
 2 23  54  23.00   2.50   1.50                     
 2 23  54   0.00   2.60   1.50                     
 2 23  54   9.00                        3.80       
 2 23  54  10.00   5.00                            
 2 23  54  13.00   4.60   1.70                     
 2 23  54  14.00   5.30                            
 2 23  54  15.00   5.00   1.80                     
 2 23  54  16.00   3.90   1.50                     
 2 23  54  17.00          1.50                     
 2 23  54  21.00   2.30   1.50                     
