Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 15 349  22.00   3.80   1.30                     
12 15 349  23.00   4.00   1.50                     
12 15 349   0.00   3.90   1.50                     
12 15 349   1.00   3.60   1.50                     
12 15 349   2.00   3.50   1.50                     
12 15 349   3.00   2.60   2.50                     
12 15 349   4.00   2.20   1.50                     
12 15 349   5.00   3.90   2.10                     
12 15 349   6.00   4.80   2.10  185.00              
12 15 349   7.00   4.80   2.40  200.00              
12 15 349   8.00   4.90   2.60  210.00              
12 15 349   9.00   5.10   2.60  220.00              
12 15 349  10.00   5.40   2.50                     
12 15 349  11.00   4.90                            
12 15 349  12.00   4.00                            
12 15 349  13.00   3.50   1.90                     
12 15 349  14.00   2.70                            
12 15 349  19.00          1.50                     
12 15 349  20.00   2.80   1.50                     
12 15 349  21.00   3.40   1.50                     
