Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 14  73  22.00   2.50   1.50                     
 3 14  73  23.00   2.40   1.50                     
 3 14  73   0.00   2.40   1.10                     
 3 14  73   5.00          2.00                     
 3 14  73   6.00                 2.35              
 3 14  73   7.00                 2.55              
 3 14  73   8.00                 2.60              
 3 14  73   9.00                 2.60              
 3 14  73  10.00                 2.70              
 3 14  73  11.00   4.60                            
 3 14  73  12.00   4.40          2.50              
 3 14  73  13.00   4.30          2.25              
 3 14  73  14.00   4.00   2.20                     
 3 14  73  15.00   3.80   2.00                     
 3 14  73  16.00   3.40   1.50                     
 3 14  73  17.00   3.50   1.50                     
 3 14  73  18.00   2.70   1.50                     
 3 14  73  21.00   2.10   1.50                     
