Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 26  57  22.00   2.70   1.60                     
 2 26  57  23.00   3.00   1.20                     
 2 26  57   6.00   4.50                 3.50       
 2 26  57   9.00   5.20                 4.00       
 2 26  57  13.00   5.10          2.10              
 2 26  57  14.00   5.00                            
 2 26  57  15.00   4.40   1.40                     
 2 26  57  16.00   3.80   1.50                     
 2 26  57  17.00   3.10   1.50                     
 2 26  57  18.00   3.00   1.50                     
 2 26  57  21.00   2.60   1.50                     
