Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  4 338  22.00   2.70   1.50                     
12  4 338  23.00   2.60   1.10                     
12  4 338   0.00   2.10   1.10                     
12  4 338   1.00   2.10   1.60                     
12  4 338   2.00   2.10   1.60                     
12  4 338   4.00          1.60                     
12  4 338   5.00   4.20                            
12  4 338   6.00   5.30                            
12  4 338   7.00   5.60         200.00              
12  4 338   8.00   5.40         220.00              
12  4 338   9.00   5.10   2.40  225.00              
12  4 338  10.00   5.00   2.40  220.00              
12  4 338  11.00   5.40   2.00                     
12  4 338  12.00   4.30                            
12  4 338  13.00   4.20   1.60                     
12  4 338  14.00   2.90   1.60                     
12  4 338  15.00          1.50                     
12  4 338  16.00   2.60   1.50                     
12  4 338  19.00          1.60                     
12  4 338  21.00   3.30   1.60                     
