Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 25  25  22.00   2.70   1.50                     
 1 25  25  23.00   3.00   1.50                     
 1 25  25   0.00   2.60   1.50                     
 1 25  25   1.00   2.00   1.50                     
 1 25  25   2.00          1.80                     
 1 25  25  12.00   5.60                            
 1 25  25  13.00   4.80                            
 1 25  25  15.00   3.40   1.80                     
 1 25  25  16.00   2.80   1.50                     
 1 25  25  19.00          2.00                     
 1 25  25  21.00   2.80   1.50                     
