Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 11  11  22.00   2.40   1.50                     
 1 11  11  23.00   2.30   1.20                     
 1 11  11   0.00   2.10   1.10                     
 1 11  11   5.00   4.30                            
 1 11  11   6.00   4.90          1.90              
 1 11  11   7.00   5.10          2.05              
 1 11  11   8.00   5.30          2.15              
 1 11  11   9.00   5.70          2.15              
 1 11  11  10.00   5.50          2.10              
 1 11  11  11.00   5.10          1.95              
 1 11  11  12.00   4.90                            
 1 11  11  13.00   3.60   1.50                     
 1 11  11  14.00   3.10   1.40                     
 1 11  11  15.00          3.10                     
 1 11  11  21.00   2.90   1.50                     
