Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 14  45  22.00   3.40   1.50                     
 2 14  45  23.00   3.70   1.50                     
 2 14  45   0.00   3.50   1.50                     
 2 14  45   1.00   3.30   1.50                     
 2 14  45   2.00   3.10                            
 2 14  45   6.00   5.70          2.05              
 2 14  45   7.00                 2.25              
 2 14  45   8.00          2.00   2.55              
 2 14  45   9.00                                   
 2 14  45  10.00                                   
 2 14  45  13.00   5.30   2.00                     
 2 14  45  14.00   4.30                            
 2 14  45  15.00   3.50   1.50                     
 2 14  45  16.00   3.00   1.50                     
 2 14  45  17.00   2.70   1.50                     
 2 14  45  19.00   2.70   1.50                     
 2 14  45  20.00   2.70   1.50                     
 2 14  45  21.00   3.10   1.50                     
