Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 22  22  22.00   2.50   1.50                     
 1 22  22  23.00   2.50   1.50                     
 1 22  22   0.00   2.30   1.60                     
 1 22  22   1.00          2.00                     
 1 22  22   2.00          2.00                     
 1 22  22   5.00          2.00                     
 1 22  22   6.00          2.20                     
 1 22  22   7.00   5.30   3.00   2.05              
 1 22  22   8.00                 2.15              
 1 22  22   9.00   4.90                            
 1 22  22  10.00   5.60                            
 1 22  22  11.00   5.60          1.90              
 1 22  22  14.00          1.70                     
 1 22  22  15.00          2.00                     
 1 22  22  16.00   3.10   1.50                     
 1 22  22  21.00   2.10   1.50                     
